time,gFx,gFy,gFz,TgF
2.443287385,-0.2065,-1.0058,0.1080,1.032
2.451076308,-0.2094,-1.0044,0.1090,1.032
2.451918154,-0.2062,-1.0073,0.1082,1.034
2.452288308,-0.2067,-1.0065,0.1090,1.033
2.452607923,-0.2053,-1.0056,0.1082,1.032
2.455449769,-0.2094,-1.0041,0.1087,1.031
2.467431077,-0.2097,-1.0076,0.1106,1.035
2.468193538,-0.2089,-1.0056,0.1114,1.033
2.468479,-0.2134,-1.0046,0.1094,1.033
2.468731923,-0.2094,-1.0056,0.1099,1.033
2.468968846,-0.2087,-1.0051,0.1087,1.032
2.469178769,-0.2111,-1.0063,0.1104,1.034
2.471584,-0.2104,-1.0058,0.1090,1.033
2.474287077,-0.2099,-1.0044,0.1074,1.032
2.476164538,-0.2087,-1.0076,0.1050,1.034
2.479165154,-0.2072,-1.0065,0.1034,1.033
2.481759923,-0.2082,-1.0065,0.0992,1.033
2.483531923,-0.2104,-1.0056,0.0992,1.032
2.486283385,-0.2141,-1.0021,0.0969,1.029
2.488342462,-0.2155,-1.0049,0.0931,1.032
2.491246154,-0.2150,-1.0032,0.0941,1.030
2.492588308,-0.2150,-1.0041,0.0931,1.031
2.495206462,-0.2131,-1.0041,0.0938,1.031
2.497719308,-0.2123,-1.0049,0.0941,1.031
2.500694462,-0.2169,-1.0014,0.0945,1.029
2.502955077,-0.2113,-1.0021,0.0972,1.029
2.504076538,-0.2106,-1.0027,0.0978,1.029
2.507246385,-0.2104,-1.0046,0.0978,1.031
2.509312231,-0.2069,-1.0016,0.0985,1.028
2.511993538,-0.2078,-1.0027,0.0969,1.029
2.514148615,-0.2036,-1.0039,0.0978,1.029
2.516104923,-0.2053,-1.0051,0.0975,1.030
2.519312308,-0.2048,-1.0065,0.1009,1.032
2.521444923,-0.2057,-1.0095,0.1006,1.035
2.524257462,-0.2065,-1.0083,0.1031,1.034
2.525638154,-0.2041,-1.0105,0.1065,1.036
2.528148231,-0.2016,-1.0132,0.1058,1.038
2.531068308,-0.2006,-1.0139,0.1058,1.039
2.533198154,-0.1985,-1.0144,0.1024,1.039
2.535779615,-0.1987,-1.0127,0.1041,1.037
2.537327077,-0.1987,-1.0137,0.1018,1.038
2.540174769,-0.1992,-1.0121,0.1016,1.037
2.542883923,-0.2004,-1.0130,0.1029,1.038
2.551793231,-0.2006,-1.0134,0.1031,1.038
2.552682154,-0.1999,-1.0146,0.1065,1.040
2.552993231,-0.2013,-1.0158,0.1060,1.041
2.553324846,-0.2033,-1.0153,0.1034,1.041
2.555819385,-0.2025,-1.0149,0.1038,1.040
2.567802692,-0.2043,-1.0153,0.1034,1.041
2.568542154,-0.2048,-1.0137,0.1026,1.039
2.568841846,-0.2060,-1.0114,0.1026,1.037
2.569107692,-0.2113,-1.0105,0.1041,1.038
2.569331308,-0.2089,-1.0049,0.1038,1.032
2.569700923,-0.2111,-1.0041,0.1031,1.031
2.571178154,-0.2111,-1.0021,0.1031,1.029
2.573189538,-0.2113,-1.0007,0.1026,1.028
2.575373846,-0.2126,-0.9995,0.1021,1.027
2.578382692,-0.2099,-1.0000,0.1029,1.027
2.580077538,-0.2094,-0.9997,0.1055,1.027
2.582424846,-0.2106,-1.0004,0.1082,1.028
2.585058385,-0.2113,-0.9983,0.1065,1.026
2.587391923,-0.2134,-0.9990,0.1062,1.027
2.590850462,-0.2116,-0.9968,0.1036,1.024
2.591791385,-0.2121,-0.9963,0.1001,1.024
2.594519077,-0.2123,-0.9968,0.0987,1.024
2.597280538,-0.2126,-0.9975,0.0980,1.025
2.599164615,-0.2129,-1.0009,0.0982,1.028
2.602547923,-0.2113,-0.9992,0.0972,1.026
2.603488231,-0.2116,-0.9997,0.0969,1.026
2.606364308,-0.2092,-1.0014,0.0975,1.028
2.608658769,-0.2078,-1.0034,0.0985,1.029
2.611264231,-0.2043,-1.0076,0.0960,1.033
2.613770077,-0.2011,-1.0078,0.0955,1.032
2.615642154,-0.2006,-1.0085,0.0978,1.033
2.618466077,-0.1948,-1.0100,0.0994,1.033
2.620399615,-0.1940,-1.0109,0.0992,1.034
2.624181538,-0.1928,-1.0114,0.1001,1.034
2.625104923,-0.1945,-1.0117,0.1009,1.035
2.627146077,-0.1985,-1.0107,0.1024,1.035
2.629674462,-0.2013,-1.0100,0.1021,1.035
2.631891692,-0.2023,-1.0090,0.1053,1.034
2.634467308,-0.2001,-1.0109,0.1043,1.036
2.636996538,-0.2013,-1.0112,0.1036,1.036
2.639164538,-0.1996,-1.0119,0.1043,1.037
2.641805846,-0.2031,-1.0083,0.1043,1.034
2.651297231,-0.2072,-1.0060,0.1048,1.032
2.652162769,-0.2067,-1.0058,0.1038,1.032
2.652512846,-0.2080,-1.0083,0.1018,1.035
2.652862385,-0.2080,-1.0095,0.1016,1.036
2.655196538,-0.2080,-1.0105,0.1013,1.037
2.655900846,-0.2085,-1.0095,0.1021,1.036
2.668676538,-0.2118,-1.0081,0.1001,1.035
2.669525769,-0.2143,-1.0073,0.0987,1.035
2.669852,-0.2172,-1.0065,0.0987,1.034
2.670128615,-0.2180,-1.0034,0.0999,1.032
2.670552308,-0.2160,-1.0019,0.0975,1.030
2.670847077,-0.2167,-0.9988,0.0969,1.027
2.672297154,-0.2134,-0.9995,0.0950,1.026
2.675026769,-0.2131,-1.0009,0.0938,1.028
2.676830077,-0.2092,-1.0002,0.0938,1.026
2.679739308,-0.2097,-1.0039,0.0920,1.030
2.681588923,-0.2113,-1.0039,0.0920,1.030
2.683586385,-0.2099,-1.0058,0.0933,1.032
2.686165231,-0.2101,-1.0058,0.0933,1.032
2.688489462,-0.2101,-1.0037,0.0965,1.030
2.691084,-0.2087,-1.0039,0.0945,1.030
2.693543615,-0.2045,-1.0056,0.0933,1.030
2.696280846,-0.2041,-1.0056,0.0978,1.031
2.698359923,-0.2031,-1.0053,0.0975,1.030
2.700198077,-0.2004,-1.0068,0.0965,1.031
2.702611077,-0.2004,-1.0068,0.0978,1.031
2.704883077,-0.2006,-1.0090,0.1001,1.034
2.707519077,-0.2025,-1.0076,0.1016,1.033
2.709576308,-0.2053,-1.0058,0.1004,1.031
2.712607308,-0.2057,-1.0078,0.1029,1.034
2.715126462,-0.2069,-1.0081,0.1046,1.034
2.725273769,-0.2033,-1.0078,0.1046,1.033
2.726385231,-0.2078,-1.0073,0.1034,1.034
2.726673154,-0.2101,-1.0046,0.1046,1.032
2.726984308,-0.2099,-1.0060,0.1011,1.033
2.727206154,-0.2109,-1.0041,0.0987,1.031
2.729017154,-0.2094,-1.0049,0.0978,1.031
2.731599,-0.2082,-1.0049,0.0994,1.031
2.735595,-0.2113,-1.0053,0.1009,1.032
2.736368538,-0.2104,-1.0085,0.1024,1.035
2.738251385,-0.2111,-1.0068,0.1048,1.034
2.740407077,-0.2092,-1.0100,0.1034,1.037
2.743431692,-0.2116,-1.0093,0.1050,1.037
2.751313462,-0.2089,-1.0078,0.1055,1.035
2.752309231,-0.2092,-1.0081,0.1053,1.035
2.752664308,-0.2111,-1.0100,0.1065,1.037
2.755860615,-0.2092,-1.0076,0.1073,1.035
2.756494692,-0.2111,-1.0097,0.1080,1.037
2.768511385,-0.2116,-1.0109,0.1074,1.038
2.769288538,-0.2104,-1.0102,0.1065,1.037
2.769711692,-0.2123,-1.0100,0.1085,1.038
2.769953846,-0.2097,-1.0083,0.1085,1.036
2.770198462,-0.2126,-1.0063,0.1074,1.034
2.770402154,-0.2106,-1.0100,0.1073,1.037
2.771439692,-0.2092,-1.0088,0.1060,1.036
2.774098154,-0.2072,-1.0078,0.1048,1.034
2.776112538,-0.2072,-1.0070,0.1062,1.034
2.780573231,-0.2106,-1.0068,0.1080,1.034
2.781342154,-0.2094,-1.0065,0.1058,1.034
2.783297462,-0.2101,-1.0076,0.1062,1.035
2.785845846,-0.2113,-1.0085,0.1067,1.036
2.787771,-0.2067,-1.0085,0.1055,1.035
2.790933846,-0.2072,-1.0117,0.1060,1.038
2.792288923,-0.2072,-1.0130,0.1053,1.039
2.795148615,-0.2055,-1.0119,0.1055,1.038
2.797333846,-0.2067,-1.0114,0.1043,1.038
2.804638077,-0.2074,-1.0125,0.1060,1.039
2.805536615,-0.2020,-1.0139,0.1024,1.039
2.805913154,-0.1980,-1.0163,0.0997,1.040
2.806754769,-0.1955,-1.0168,0.0994,1.040
2.80888,-0.1985,-1.0142,0.0997,1.038
2.811560308,-0.1964,-1.0146,0.1001,1.038
2.813713231,-0.1928,-1.0149,0.1001,1.038
2.815917538,-0.1987,-1.0134,0.1024,1.038
2.818381769,-0.1996,-1.0119,0.1043,1.037
2.821699,-0.1992,-1.0109,0.1036,1.036
2.824813769,-0.2016,-1.0073,0.1065,1.033
2.825591692,-0.1960,-1.0078,0.1055,1.032
2.828013846,-0.1980,-1.0073,0.1058,1.032
2.831265231,-0.1985,-1.0058,0.1055,1.031
2.832637462,-0.1950,-1.0029,0.1065,1.027
2.836233154,-0.1948,-1.0016,0.1046,1.026
2.837109231,-0.1931,-1.0014,0.1024,1.025
2.840239308,-0.1938,-1.0039,0.1026,1.028
2.842539077,-0.1933,-1.0016,0.0987,1.025
2.844983308,-0.1945,-1.0032,0.0978,1.027
2.852196231,-0.1992,-1.0034,0.0965,1.027
2.853092231,-0.2013,-1.0021,0.0948,1.027
2.853613846,-0.2018,-1.0076,0.0929,1.032
2.856578154,-0.2057,-1.0029,0.0918,1.028
2.856885462,-0.2074,-1.0046,0.0897,1.030
2.868242154,-0.2111,-1.0051,0.0887,1.031
2.869043615,-0.2131,-1.0051,0.0911,1.031
2.869301538,-0.2150,-1.0053,0.0918,1.032
2.869672308,-0.2160,-1.0041,0.0920,1.031
2.869953846,-0.2162,-1.0019,0.0913,1.029
2.870216538,-0.2158,-1.0016,0.0908,1.029
2.879424923,-0.2178,-1.0024,0.0938,1.030
2.880033846,-0.2131,-1.0044,0.0904,1.031
2.880385538,-0.2121,-1.0044,0.0931,1.031
2.880745154,-0.2116,-1.0041,0.0953,1.031
2.882563077,-0.2121,-1.0068,0.0982,1.034
2.884255,-0.2134,-1.0076,0.0994,1.035
2.887014077,-0.2118,-1.0078,0.0999,1.035
2.889842769,-0.2113,-1.0097,0.1046,1.037
2.892367308,-0.2097,-1.0083,0.1067,1.035
2.894174154,-0.2113,-1.0060,0.1067,1.034
2.896508615,-0.2126,-1.0073,0.1104,1.035
2.898649154,-0.2101,-1.0051,0.1090,1.033
2.900745154,-0.2067,-1.0076,0.1090,1.034
2.903504846,-0.2067,-1.0056,0.1123,1.033
2.905603308,-0.2067,-1.0044,0.1106,1.031
2.908465462,-0.2033,-1.0046,0.1121,1.031
2.912465231,-0.2029,-1.0046,0.1139,1.031
2.913131615,-0.2036,-1.0083,0.1143,1.035
2.915052615,-0.1996,-1.0049,0.1134,1.031
2.917609231,-0.2036,-1.0073,0.1151,1.034
2.920079077,-0.2011,-1.0056,0.1129,1.032
2.922345154,-0.2053,-1.0078,0.1143,1.035
2.924569538,-0.2020,-1.0088,0.1134,1.035
2.927159077,-0.1994,-1.0139,0.1270,1.041
2.929649846,-0.2048,-1.0114,0.1226,1.039
2.931656538,-0.2143,-0.9965,0.1190,1.026
2.935411077,-0.2080,-1.0068,0.0999,1.033
2.936120846,-0.2043,-1.0151,0.0975,1.040
2.943053538,-0.2016,-1.0097,0.0926,1.034
2.944295,-0.2057,-1.0058,0.0894,1.031
2.946460923,-0.2055,-0.9995,0.0867,1.024
2.946837154,-0.2101,-0.9953,0.0869,1.021
2.955931,-0.2141,-0.9953,0.0874,1.022
2.956117462,-0.2160,-0.9936,0.0892,1.021
2.956206077,-0.2162,-0.9953,0.0874,1.022
2.956280923,-0.2153,-0.9956,0.0872,1.022
2.958593846,-0.2123,-0.9972,0.0892,1.023
2.959622692,-0.2138,-0.9992,0.0943,1.026
2.966708615,-0.2089,-1.0014,0.0962,1.028
2.966870769,-0.2094,-1.0009,0.0982,1.027
2.966950154,-0.2089,-1.0051,0.0985,1.031
2.968820923,-0.2078,-1.0070,0.0978,1.033
2.971468846,-0.2072,-1.0081,0.0950,1.034
2.973811692,-0.2065,-1.0076,0.0980,1.033
2.975958769,-0.2067,-1.0088,0.0960,1.034
2.980017231,-0.2097,-1.0090,0.1001,1.035
2.980713846,-0.2111,-1.0130,0.0980,1.039
2.983059923,-0.2109,-1.0114,0.0985,1.038
2.985835923,-0.2150,-1.0119,0.0994,1.039
2.987971077,-0.2118,-1.0114,0.1006,1.038
2.991601154,-0.2136,-1.0125,0.1001,1.040
2.992715308,-0.2199,-1.0125,0.1024,1.041
2.995347385,-0.2197,-1.0119,0.1024,1.041
2.997363308,-0.2204,-1.0112,0.1013,1.040
3.000232538,-0.2206,-1.0097,0.0990,1.038
3.005697769,-0.2199,-1.0081,0.1006,1.037
3.006110462,-0.2187,-1.0056,0.0997,1.034
3.007181538,-0.2190,-1.0090,0.0999,1.037
3.009215077,-0.2172,-1.0078,0.1018,1.036
3.011661231,-0.2165,-1.0085,0.1031,1.037
3.014199615,-0.2165,-1.0093,0.1046,1.038
3.016332923,-0.2155,-1.0073,0.1050,1.035
3.019157769,-0.2141,-1.0060,0.1062,1.034
3.021700846,-0.2089,-1.0056,0.1058,1.033
3.024223077,-0.2092,-1.0058,0.1067,1.033
3.025950385,-0.2080,-1.0068,0.1055,1.033
3.028340231,-0.2048,-1.0056,0.1080,1.032
3.031018154,-0.2087,-1.0004,0.1082,1.028
3.033243923,-0.2078,-1.0009,0.1070,1.028
3.035741538,-0.2080,-1.0014,0.1062,1.028
3.037921462,-0.2099,-0.9992,0.1067,1.027
3.040137769,-0.2094,-0.9995,0.1055,1.027
3.042247,-0.2106,-0.9972,0.1034,1.024
3.044358692,-0.2113,-0.9958,0.1006,1.023
3.051263,-0.2099,-0.9963,0.0975,1.023
3.052140615,-0.2087,-1.0012,0.0994,1.028
3.052475077,-0.2101,-0.9985,0.1006,1.025
3.055523308,-0.2109,-1.0007,0.1009,1.028
3.067780308,-0.2099,-1.0007,0.1018,1.028
3.068237538,-0.2126,-1.0012,0.1011,1.029
3.068454385,-0.2094,-1.0032,0.1036,1.030
3.068642385,-0.2094,-1.0029,0.1043,1.030
3.068814692,-0.2089,-1.0024,0.1034,1.029
3.068986692,-0.2078,-1.0039,0.1029,1.030
3.071397231,-0.2045,-1.0060,0.1046,1.032
3.073264923,-0.2048,-1.0058,0.1050,1.032
3.075338077,-0.2043,-1.0070,0.1058,1.033
3.078424,-0.2055,-1.0044,0.1050,1.031
3.081092308,-0.2055,-1.0060,0.1046,1.032
3.083027077,-0.2085,-1.0083,0.1055,1.035
3.084785538,-0.2072,-1.0114,0.1016,1.037
3.087294385,-0.2057,-1.0127,0.1058,1.039
3.091488923,-0.2048,-1.0107,0.1048,1.037
3.091963,-0.2053,-1.0114,0.1038,1.037
3.094534385,-0.2060,-1.0095,0.1067,1.036
3.097230462,-0.2060,-1.0081,0.1062,1.034
3.099103692,-0.2097,-1.0095,0.1062,1.036
3.101836615,-0.2085,-1.0107,0.1080,1.038
3.103792308,-0.2080,-1.0095,0.1070,1.036
3.106449538,-0.2101,-1.0081,0.1090,1.035
3.108714154,-0.2087,-1.0065,0.1090,1.034
3.111522385,-0.2069,-1.0065,0.1085,1.033
3.114711,-0.2074,-1.0058,0.1055,1.032
3.115732615,-0.2018,-1.0060,0.1016,1.031
3.118415308,-0.2023,-1.0053,0.0997,1.030
3.120553769,-0.2036,-1.0068,0.0994,1.032
3.125641538,-0.2060,-1.0090,0.0975,1.034
3.126533231,-0.2106,-1.0090,0.0969,1.035
3.127431385,-0.2078,-1.0085,0.0965,1.034
3.130680308,-0.2062,-1.0112,0.0957,1.036
3.132275077,-0.2065,-1.0132,0.0967,1.039
3.135504615,-0.2082,-1.0144,0.0987,1.040
3.138400231,-0.2050,-1.0146,0.1043,1.040
3.155196846,-0.2057,-1.0144,0.1013,1.040
3.155715385,-0.2069,-1.0127,0.1024,1.039
3.155906385,-0.2029,-1.0151,0.1024,1.040
3.156070462,-0.2008,-1.0156,0.1038,1.040
3.156257846,-0.1962,-1.0134,0.1034,1.037
3.156407923,-0.1779,-1.0151,0.1148,1.037
3.156568615,-0.1840,-1.0139,0.1111,1.036
3.156726154,-0.1992,-1.0109,0.1070,1.036
3.167846385,-0.2055,-1.0105,0.1004,1.036
3.168180308,-0.2111,-1.0095,0.0992,1.036
3.168359385,-0.2129,-1.0065,0.0980,1.033
3.168533462,-0.2116,-1.0081,0.0965,1.035
3.168713769,-0.2123,-1.0049,0.0980,1.032
3.171355385,-0.2118,-1.0046,0.1001,1.032
3.172096846,-0.2065,-1.0060,0.1050,1.032
3.175137846,-0.2006,-1.0063,0.1082,1.032
3.177103923,-0.2031,-1.0037,0.1087,1.030
3.180776308,-0.2025,-1.0029,0.1078,1.029
3.181827692,-0.2043,-1.0037,0.1058,1.030
3.184218692,-0.2048,-1.0021,0.1106,1.029
3.186587077,-0.2020,-1.0007,0.1118,1.027
3.188837154,-0.2031,-0.9992,0.1121,1.026
3.191612231,-0.2018,-0.9990,0.1118,1.025
3.193352538,-0.2041,-0.9968,0.1131,1.024
3.195752923,-0.2018,-0.9988,0.1118,1.025
3.197995308,-0.2011,-1.0016,0.1127,1.028
3.202498154,-0.2023,-1.0027,0.1151,1.029
3.202917846,-0.2043,-1.0037,0.1153,1.031
3.205084,-0.2041,-1.0039,0.1148,1.031
3.207896308,-0.2082,-1.0039,0.1151,1.032
3.210053462,-0.2065,-1.0093,0.1111,1.036
3.213351077,-0.2041,-1.0114,0.1041,1.037
3.214640615,-0.2038,-1.0097,0.1029,1.035
3.216885846,-0.2006,-1.0102,0.0994,1.035
3.219464,-0.2025,-1.0085,0.0982,1.033
3.221863385,-0.2033,-1.0083,0.0982,1.033
3.224751385,-0.2092,-1.0058,0.1006,1.032
3.226482769,-0.2106,-1.0070,0.1046,1.034
3.229174692,-0.2104,-1.0060,0.1024,1.033
3.231529462,-0.2111,-1.0041,0.1004,1.031
3.234815308,-0.2121,-1.0053,0.0987,1.032
3.238563923,-0.2116,-1.0032,0.0950,1.030
3.239184,-0.2121,-1.0032,0.0982,1.030
3.241329231,-0.2097,-1.0009,0.0975,1.027
3.242962769,-0.2094,-1.0029,0.0987,1.029
3.251294692,-0.2113,-1.0034,0.0982,1.030
3.251928615,-0.2111,-1.0007,0.0994,1.028
3.252236923,-0.2150,-1.0000,0.1004,1.028
3.252496923,-0.2180,-0.9992,0.1021,1.028
3.255276615,-0.2182,-0.9997,0.1006,1.028
3.268387308,-0.2190,-1.0021,0.1006,1.031
3.268951692,-0.2202,-1.0019,0.1004,1.031
3.269181769,-0.2221,-1.0016,0.1029,1.031
3.269385538,-0.2165,-1.0024,0.1018,1.031
3.269713538,-0.2187,-1.0029,0.0992,1.031
3.269948615,-0.2162,-1.0039,0.0994,1.032
3.272782692,-0.2155,-1.0007,0.1021,1.029
3.273842077,-0.2182,-1.0051,0.1024,1.034
3.276023692,-0.2153,-1.0088,0.1048,1.037
3.279667385,-0.2143,-1.0073,0.1041,1.035
3.280658077,-0.2106,-1.0100,0.1041,1.037
3.282971308,-0.2065,-1.0112,0.1036,1.037
3.285917231,-0.2067,-1.0137,0.1024,1.040
3.288111077,-0.2029,-1.0168,0.1018,1.042
3.293324538,-0.2060,-1.0144,0.1029,1.040
3.293849538,-0.2080,-1.0156,0.1050,1.042
3.295208231,-0.2089,-1.0149,0.1060,1.042
3.297561846,-0.2089,-1.0125,0.1080,1.039
3.300470769,-0.2072,-1.0119,0.1085,1.039
3.302847308,-0.2057,-1.0090,0.1090,1.035
3.304305846,-0.2053,-1.0065,0.1060,1.033
3.307193231,-0.2055,-1.0024,0.1050,1.029
3.309344,-0.2025,-1.0014,0.1067,1.027
3.312423692,-0.2045,-1.0024,0.1078,1.029
3.316215,-0.2065,-0.9988,0.1104,1.026
3.316637769,-0.2069,-0.9988,0.1092,1.026
3.319234077,-0.2078,-0.9975,0.1104,1.025
3.321254154,-0.2057,-0.9980,0.1099,1.025
3.325163692,-0.2038,-1.0002,0.1065,1.026
3.326330769,-0.2082,-1.0041,0.1067,1.031
3.327946462,-0.2074,-1.0046,0.1060,1.031
3.331244231,-0.2050,-1.0058,0.1041,1.032
3.333230769,-0.2013,-1.0058,0.1043,1.031
3.336428538,-0.2045,-1.0068,0.1067,1.033
3.337345231,-0.2031,-1.0065,0.1074,1.032
3.339977462,-0.2074,-1.0051,0.1060,1.032
3.342619,-0.2067,-1.0060,0.1046,1.032
3.345206154,-0.2078,-1.0056,0.1060,1.032
3.351500923,-0.2085,-1.0063,0.1031,1.033
3.352369154,-0.2082,-1.0051,0.0999,1.031
3.352664846,-0.2129,-1.0029,0.0997,1.030
3.354402154,-0.2143,-1.0016,0.0997,1.029
3.356864538,-0.2138,-1.0019,0.0990,1.029
3.367294692,-0.2118,-1.0007,0.0978,1.028
3.367951923,-0.2113,-0.9988,0.0987,1.026
3.368148,-0.2131,-1.0016,0.1024,1.029
3.368295,-0.2097,-1.0014,0.1029,1.028
3.368431077,-0.2126,-1.0019,0.1024,1.029
3.370979923,-0.2097,-1.0032,0.1041,1.030
3.373259692,-0.2094,-1.0044,0.1031,1.031
3.375745846,-0.2106,-1.0073,0.1073,1.035
3.378011,-0.2072,-1.0063,0.1097,1.033
3.380165154,-0.2082,-1.0068,0.1104,1.034
3.382474154,-0.2055,-1.0102,0.1097,1.037
3.385231308,-0.2055,-1.0112,0.1090,1.038
3.387438692,-0.2057,-1.0102,0.1085,1.037
3.390101538,-0.2055,-1.0114,0.1060,1.038
3.392444538,-0.2072,-1.0107,0.1082,1.037
3.394231,-0.2067,-1.0151,0.1090,1.042
3.397054154,-0.2065,-1.0146,0.1080,1.041
3.398970385,-0.2038,-1.0144,0.1102,1.040
3.401911077,-0.2033,-1.0170,0.1080,1.043
3.403460231,-0.2041,-1.0151,0.1085,1.041
3.406266692,-0.2013,-1.0137,0.1090,1.039
3.408269538,-0.2031,-1.0139,0.1090,1.040
3.411108615,-0.2036,-1.0097,0.1092,1.036
3.41368,-0.2036,-1.0078,0.1090,1.034
3.415295077,-0.2038,-1.0044,0.1097,1.031
3.417552615,-0.2057,-1.0024,0.1062,1.029
3.420133769,-0.2080,-1.0027,0.1067,1.030
3.423399385,-0.2094,-1.0004,0.1050,1.027
3.426166769,-0.2113,-1.0004,0.1043,1.028
3.427303923,-0.2109,-1.0004,0.1055,1.028
3.429943615,-0.2146,-0.9992,0.1048,1.027
3.432359385,-0.2197,-0.9983,0.1034,1.027
3.437189769,-0.2172,-0.9983,0.1031,1.027
3.438083,-0.2129,-0.9968,0.1036,1.025
3.439188615,-0.2169,-0.9960,0.1041,1.025
3.441779077,-0.2167,-0.9960,0.1029,1.024
3.443671077,-0.2136,-0.9990,0.1011,1.027
3.451775308,-0.2121,-1.0000,0.1001,1.027
3.452933462,-0.2123,-1.0014,0.1038,1.029
3.453431385,-0.2109,-1.0029,0.1046,1.030
3.456555692,-0.2126,-1.0049,0.1062,1.033
3.456797154,-0.2082,-1.0051,0.1078,1.032
3.465354769,-0.2067,-1.0085,0.1082,1.035
3.466234692,-0.2053,-1.0112,0.1090,1.038
3.466607385,-0.2018,-1.0142,0.1092,1.040
3.466959923,-0.2025,-1.0144,0.1092,1.040
3.467261231,-0.2008,-1.0163,0.1102,1.042
3.470446077,-0.1957,-1.0158,0.1080,1.040
3.472232231,-0.1980,-1.0176,0.1080,1.042
3.474951692,-0.1982,-1.0168,0.1094,1.042
3.476469769,-0.2011,-1.0170,0.1082,1.042
3.480827308,-0.2016,-1.0151,0.1094,1.041
3.481538077,-0.1996,-1.0170,0.1085,1.042
3.483630462,-0.1969,-1.0158,0.1080,1.040
3.486722769,-0.1987,-1.0137,0.1082,1.039
3.489176923,-0.1976,-1.0125,0.1050,1.037
3.491780615,-0.1989,-1.0144,0.1058,1.039
3.493110769,-0.2020,-1.0114,0.1041,1.037
3.495855692,-0.2008,-1.0119,0.1043,1.037
3.498103385,-0.2018,-1.0109,0.1034,1.036
3.500432308,-0.2008,-1.0112,0.1031,1.036
3.503332,-0.2025,-1.0109,0.1001,1.036
3.505272539,-0.2048,-1.0105,0.1021,1.036
3.507456,-0.2053,-1.0105,0.1021,1.036
3.510428539,-0.2038,-1.0085,0.0997,1.034
3.511970462,-0.2074,-1.0049,0.0987,1.031
3.514387,-0.2048,-1.0041,0.0987,1.029
3.516756539,-0.2072,-1.0027,0.0969,1.028
3.519260231,-0.2041,-1.0021,0.0980,1.027
3.521656615,-0.2029,-1.0000,0.0969,1.025
3.524487923,-0.2025,-1.0000,0.0992,1.025
3.526388308,-0.2043,-1.0007,0.1018,1.026
3.528690692,-0.2067,-1.0009,0.1018,1.027
3.531665846,-0.2097,-0.9992,0.1041,1.026
3.533431692,-0.2080,-0.9995,0.1036,1.026
3.536324231,-0.2104,-0.9997,0.1046,1.027
3.538114077,-0.2078,-1.0012,0.1041,1.028
3.540407,-0.2060,-1.0034,0.1041,1.030
3.542860615,-0.2048,-1.0053,0.1048,1.031
3.545755077,-0.2062,-1.0058,0.1073,1.032
3.547720846,-0.2031,-1.0093,0.1074,1.035
3.550019923,-0.1999,-1.0073,0.1114,1.033
3.552801462,-0.2001,-1.0085,0.1116,1.034
3.554843615,-0.2008,-1.0114,0.1143,1.037
3.562720846,-0.2055,-1.0119,0.1131,1.039
3.563707385,-0.2067,-1.0119,0.1114,1.039
3.565894769,-0.2041,-1.0088,0.1134,1.035
3.566252231,-0.2038,-1.0112,0.1099,1.037
3.566573846,-0.2053,-1.0105,0.1080,1.037
3.568942154,-0.2053,-1.0127,0.1048,1.039
3.578473539,-0.2048,-1.0112,0.1053,1.037
3.579464231,-0.2057,-1.0105,0.1058,1.037
3.579870385,-0.2067,-1.0090,0.1046,1.035
3.580242154,-0.2097,-1.0081,0.1036,1.035
3.580583923,-0.2087,-1.0081,0.1046,1.035
3.582943615,-0.2104,-1.0029,0.1041,1.030
3.585419308,-0.2131,-1.0039,0.1031,1.031
3.587696308,-0.2116,-0.9995,0.1021,1.027
3.591998692,-0.2113,-0.9983,0.1029,1.026
3.592887615,-0.2123,-0.9978,0.1026,1.025
3.595169231,-0.2078,-0.9995,0.1013,1.026
3.597311308,-0.2080,-1.0000,0.1036,1.027
3.600113462,-0.2072,-0.9992,0.1048,1.026
3.602864539,-0.2065,-0.9995,0.1050,1.026
3.604098769,-0.2062,-1.0016,0.1029,1.028
3.607263692,-0.2055,-1.0009,0.1011,1.027
3.609108,-0.2050,-1.0000,0.1038,1.026
3.611225154,-0.2057,-1.0009,0.1029,1.027
3.613729539,-0.2038,-1.0021,0.1024,1.028
3.615861154,-0.2065,-1.0021,0.1021,1.028
3.618384539,-0.2094,-1.0044,0.1058,1.031
3.620693846,-0.2085,-1.0039,0.1041,1.031
3.623155308,-0.2048,-1.0016,0.1043,1.028
3.625875,-0.2067,-0.9997,0.1026,1.026
3.627639077,-0.2072,-1.0024,0.1004,1.029
3.630069231,-0.2089,-1.0029,0.0990,1.029
3.632388,-0.2101,-1.0039,0.0999,1.030
3.635682769,-0.2101,-1.0024,0.0990,1.029
3.638273231,-0.2123,-1.0046,0.1026,1.032
3.640113846,-0.2165,-1.0039,0.1036,1.032
3.642186154,-0.2113,-1.0049,0.1053,1.032
3.645144923,-0.2097,-1.0095,0.1062,1.036
3.651744923,-0.2087,-1.0102,0.1055,1.037
3.652668923,-0.2050,-1.0132,0.1050,1.039
3.654908231,-0.2038,-1.0127,0.1067,1.038
3.655226462,-0.2011,-1.0142,0.1067,1.039
3.657395615,-0.2016,-1.0149,0.1067,1.040
3.666276615,-0.2006,-1.0156,0.1073,1.041
3.666984539,-0.1999,-1.0176,0.1048,1.042
3.667230154,-0.1987,-1.0202,0.1034,1.044
3.667475385,-0.1994,-1.0195,0.1029,1.044
