time,gFx,gFy,gFz,TgF
1.212677616,-1.0005,-0.0574,0.1476,1.013
1.216035154,-0.9998,-0.0577,0.1500,1.013
1.217492385,-0.9995,-0.0582,0.1476,1.012
1.220002154,-1.0015,-0.0603,0.1493,1.014
1.222259462,-1.0035,-0.0596,0.1517,1.017
1.224549308,-1.0028,-0.0601,0.1493,1.016
1.227377308,-1.0030,-0.0613,0.1493,1.016
1.229232077,-1.0022,-0.0615,0.1486,1.015
1.231568385,-1.0024,-0.0594,0.1505,1.015
1.234250231,-1.0039,-0.0608,0.1481,1.017
1.236442154,-1.0049,-0.0608,0.1481,1.018
1.239126154,-1.0032,-0.0606,0.1498,1.016
1.241212077,-1.0039,-0.0610,0.1514,1.017
1.244387693,-1.0066,-0.0586,0.1495,1.019
1.245954154,-1.0035,-0.0606,0.1486,1.016
1.24838677,-1.0012,-0.0596,0.1483,1.014
1.254711462,-1.0032,-0.0608,0.1483,1.016
1.255745231,-1.0032,-0.0606,0.1461,1.016
1.25618377,-1.0044,-0.0606,0.1470,1.017
1.257432385,-1.0010,-0.0603,0.1476,1.014
1.264025847,-1.0007,-0.0598,0.1483,1.013
1.264490154,-1.0032,-0.0584,0.1502,1.016
1.264786847,-1.0022,-0.0594,0.1463,1.015
1.269247385,-1.0000,-0.0571,0.1446,1.012
1.269794231,-0.9979,-0.0571,0.1461,1.010
1.271661539,-0.9988,-0.0584,0.1481,1.011
1.273904,-0.9966,-0.0574,0.1478,1.009
1.276530231,-0.9961,-0.0566,0.1483,1.009
1.278822539,-0.9993,-0.0574,0.1495,1.012
1.281098462,-0.9998,-0.0584,0.1495,1.013
1.283698154,-0.9981,-0.0554,0.1476,1.010
1.285747462,-0.9986,-0.0571,0.1500,1.011
1.288374847,-1.0017,-0.0601,0.1526,1.015
1.290660385,-1.0028,-0.0574,0.1521,1.016
1.29402777,-1.0028,-0.0591,0.1517,1.016
1.295507077,-1.0022,-0.0603,0.1509,1.015
1.297921308,-1.0047,-0.0606,0.1502,1.018
1.299993923,-1.0022,-0.0606,0.1502,1.015
1.304617616,-1.0017,-0.0586,0.1521,1.015
1.305362231,-1.0035,-0.0566,0.1514,1.016
1.307220923,-1.0032,-0.0579,0.1509,1.016
1.309281539,-0.9993,-0.0562,0.1509,1.012
1.312067462,-0.9988,-0.0594,0.1519,1.012
1.314110231,-1.0010,-0.0582,0.1500,1.014
1.31674377,-1.0000,-0.0584,0.1524,1.013
1.318814539,-1.0024,-0.0584,0.1526,1.016
1.321411154,-1.0030,-0.0606,0.1514,1.016
1.323687077,-1.0030,-0.0584,0.1507,1.016
1.326767462,-0.9993,-0.0608,0.1509,1.012
1.328610231,-0.9995,-0.0598,0.1468,1.012
1.331133923,-0.9986,-0.0582,0.1468,1.011
1.333050231,-1.0003,-0.0589,0.1470,1.013
1.335653616,-1.0010,-0.0586,0.1474,1.014
1.338419385,-0.9998,-0.0574,0.1476,1.012
1.340177231,-1.0007,-0.0559,0.1461,1.013
1.343140923,-0.9966,-0.0571,0.1463,1.009
1.34488677,-0.9956,-0.0589,0.1451,1.008
1.347641539,-0.9995,-0.0586,0.1474,1.012
1.350143154,-0.9939,-0.0589,0.1451,1.006
1.351960693,-0.9968,-0.0589,0.1446,1.009
1.354805231,-0.9968,-0.0577,0.1470,1.009
1.356653,-0.9973,-0.0579,0.1441,1.009
1.359163693,-0.9993,-0.0577,0.1463,1.012
1.365712616,-0.9981,-0.0584,0.1495,1.011
1.366785847,-0.9973,-0.0586,0.1490,1.010
1.367235077,-0.9958,-0.0564,0.1474,1.008
1.370766231,-0.9979,-0.0584,0.1500,1.011
1.384283462,-0.9958,-0.0591,0.1509,1.009
1.385131462,-0.9988,-0.0601,0.1507,1.012
1.385438539,-1.0000,-0.0582,0.1498,1.013
1.385701847,-1.0007,-0.0596,0.1488,1.013
1.386097,-1.0022,-0.0594,0.1509,1.015
1.386393847,-1.0032,-0.0579,0.1505,1.016
1.386681616,-1.0015,-0.0566,0.1495,1.014
1.387457539,-1.0017,-0.0579,0.1486,1.014
1.389959154,-1.0037,-0.0603,0.1474,1.016
1.392982154,-1.0028,-0.0598,0.1453,1.015
1.395216308,-1.0049,-0.0613,0.1461,1.017
1.396889923,-1.0071,-0.0618,0.1446,1.019
1.399687154,-1.0071,-0.0633,0.1432,1.019
1.401974231,-1.0059,-0.0615,0.1444,1.018
1.405208923,-1.0079,-0.0603,0.1449,1.020
1.406503077,-1.0088,-0.0601,0.1461,1.021
1.408619154,-1.0093,-0.0589,0.1441,1.021
1.410971077,-1.0079,-0.0571,0.1425,1.019
1.413491154,-1.0049,-0.0577,0.1444,1.017
1.416476077,-1.0049,-0.0586,0.1421,1.017
1.417997923,-1.0039,-0.0582,0.1437,1.016
1.420324077,-1.0044,-0.0606,0.1461,1.017
1.422636,-1.0022,-0.0552,0.1453,1.014
1.424994154,-0.9998,-0.0566,0.1439,1.012
1.427716077,-0.9993,-0.0591,0.1483,1.012
1.429966231,-0.9988,-0.0579,0.1488,1.011
1.432415462,-0.9995,-0.0559,0.1476,1.012
1.435005308,-0.9970,-0.0574,0.1461,1.009
1.438886462,-0.9970,-0.0584,0.1451,1.009
1.440216077,-0.9970,-0.0591,0.1461,1.009
1.441586847,-0.9963,-0.0557,0.1486,1.009
1.444367693,-0.9981,-0.0566,0.1465,1.010
1.446621308,-0.9981,-0.0594,0.1456,1.010
1.449794231,-0.9979,-0.0566,0.1444,1.010
1.450997,-0.9966,-0.0562,0.1468,1.009
1.458183385,-0.9956,-0.0577,0.1444,1.008
1.45887977,-0.9947,-0.0594,0.1446,1.007
1.459256616,-0.9963,-0.0584,0.1437,1.008
1.466109847,-0.9947,-0.0586,0.1414,1.006
1.46709077,-0.9963,-0.0574,0.1434,1.008
1.467488385,-0.9991,-0.0566,0.1446,1.011
1.46777477,-0.9970,-0.0571,0.1446,1.009
1.471343462,-0.9995,-0.0589,0.1449,1.012
1.485799077,-0.9995,-0.0591,0.1468,1.012
1.48629577,-1.0015,-0.0594,0.1437,1.014
1.486455693,-1.0030,-0.0598,0.1432,1.015
1.486586154,-1.0022,-0.0591,0.1419,1.014
1.486690462,-1.0005,-0.0564,0.1397,1.012
1.486822539,-0.9998,-0.0584,0.1419,1.012
1.486935462,-1.0017,-0.0596,0.1381,1.013
1.488693847,-0.9991,-0.0610,0.1395,1.011
1.491275077,-1.0000,-0.0574,0.1405,1.011
1.493726231,-1.0012,-0.0571,0.1395,1.013
1.495925231,-1.0042,-0.0591,0.1407,1.016
1.498320077,-1.0049,-0.0589,0.1425,1.017
1.500516385,-1.0044,-0.0586,0.1421,1.016
1.505315385,-1.0049,-0.0582,0.1425,1.017
1.506326847,-1.0044,-0.0589,0.1432,1.016
1.507507462,-1.0030,-0.0596,0.1409,1.015
1.509980616,-1.0005,-0.0596,0.1419,1.012
1.512362847,-1.0022,-0.0596,0.1437,1.014
1.514491154,-1.0019,-0.0586,0.1425,1.014
1.51728277,-1.0037,-0.0635,0.1446,1.016
1.519341,-1.0032,-0.0601,0.1434,1.015
1.521811462,-1.0047,-0.0589,0.1437,1.017
1.524178154,-1.0061,-0.0591,0.1439,1.018
1.527005847,-1.0032,-0.0594,0.1439,1.015
1.529168693,-1.0024,-0.0596,0.1444,1.015
1.531255693,-1.0024,-0.0601,0.1465,1.015
1.533396308,-1.0059,-0.0591,0.1451,1.018
1.535841847,-1.0063,-0.0586,0.1468,1.019
1.538495693,-1.0017,-0.0596,0.1463,1.014
1.540569847,-1.0028,-0.0608,0.1463,1.015
1.543232077,-1.0015,-0.0610,0.1453,1.014
1.545388385,-1.0019,-0.0591,0.1434,1.014
1.553013231,-1.0017,-0.0606,0.1434,1.014
1.556974847,-1.0005,-0.0586,0.1393,1.012
1.557501308,-1.0015,-0.0582,0.1412,1.013
1.55770277,-1.0032,-0.0582,0.1397,1.015
1.557980693,-1.0005,-0.0586,0.1397,1.012
1.560438462,-1.0022,-0.0574,0.1432,1.014
1.564081847,-1.0012,-0.0569,0.1453,1.013
1.564512923,-1.0035,-0.0571,0.1451,1.016
1.566686154,-1.0015,-0.0579,0.1432,1.013
1.568958539,-1.0003,-0.0579,0.1446,1.012
1.571459385,-0.9991,-0.0579,0.1453,1.011
1.573577847,-1.0019,-0.0562,0.1437,1.014
1.575971077,-1.0007,-0.0574,0.1429,1.012
1.578385231,-1.0007,-0.0550,0.1425,1.012
1.581517539,-1.0037,-0.0562,0.1446,1.016
1.583078462,-1.0022,-0.0582,0.1421,1.014
1.585680077,-0.9988,-0.0596,0.1441,1.011
1.587756693,-0.9991,-0.0598,0.1453,1.011
1.590314847,-1.0007,-0.0598,0.1470,1.013
1.592384693,-0.9998,-0.0574,0.1441,1.012
1.594816,-0.9979,-0.0584,0.1449,1.010
1.597204923,-0.9954,-0.0577,0.1421,1.007
1.599276616,-0.9956,-0.0591,0.1446,1.008
1.601908693,-0.9983,-0.0596,0.1449,1.010
1.605176923,-0.9973,-0.0579,0.1441,1.009
1.606752308,-0.9995,-0.0610,0.1451,1.012
1.609183462,-0.9991,-0.0608,0.1439,1.011
1.611466462,-1.0007,-0.0598,0.1439,1.013
1.614276693,-0.9995,-0.0608,0.1441,1.012
1.61653477,-0.9995,-0.0618,0.1429,1.012
1.618919693,-1.0010,-0.0620,0.1437,1.013
1.621025847,-1.0035,-0.0601,0.1453,1.016
1.62326377,-1.0039,-0.0579,0.1414,1.015
1.625545231,-1.0019,-0.0603,0.1425,1.014
1.62828,-1.0035,-0.0591,0.1458,1.016
1.63055177,-1.0049,-0.0591,0.1439,1.017
1.632879693,-1.0035,-0.0577,0.1414,1.015
1.635058847,-1.0049,-0.0589,0.1432,1.017
1.63926377,-1.0017,-0.0589,0.1458,1.014
1.639801847,-1.0039,-0.0577,0.1470,1.016
1.642328,-1.0015,-0.0594,0.1463,1.014
1.644624923,-1.0022,-0.0574,0.1444,1.014
1.646934154,-1.0049,-0.0596,0.1461,1.017
1.655160923,-1.0061,-0.0598,0.1470,1.019
1.656140308,-1.0024,-0.0591,0.1493,1.015
1.656818462,-1.0019,-0.0577,0.1476,1.014
1.657237539,-1.0024,-0.0620,0.1478,1.015
1.672547077,-1.0017,-0.0601,0.1468,1.014
1.673696,-1.0030,-0.0569,0.1478,1.015
1.67415977,-1.0056,-0.0579,0.1509,1.019
1.674481539,-0.9995,-0.0579,0.1519,1.013
1.674760616,-1.0056,-0.0574,0.1537,1.019
1.675024693,-1.0049,-0.0574,0.1512,1.018
1.675268308,-1.0003,-0.0603,0.1526,1.014
1.675531385,-0.9966,-0.0569,0.1524,1.010
1.677618847,-0.9979,-0.0566,0.1505,1.011
1.679658539,-0.9993,-0.0566,0.1546,1.013
1.683225539,-0.9991,-0.0596,0.1502,1.012
1.684547154,-0.9988,-0.0606,0.1509,1.012
1.686931693,-0.9986,-0.0564,0.1532,1.012
1.689566462,-0.9975,-0.0582,0.1530,1.011
1.694989539,-0.9970,-0.0566,0.1542,1.010
1.695931462,-0.9951,-0.0550,0.1519,1.008
1.696965,-0.9963,-0.0579,0.1542,1.010
1.699220923,-0.9949,-0.0566,0.1544,1.008
1.701414462,-0.9981,-0.0557,0.1534,1.011
1.70516777,-0.9963,-0.0584,0.1519,1.010
1.706802462,-0.9975,-0.0577,0.1509,1.011
1.708093308,-0.9991,-0.0596,0.1505,1.012
1.710861847,-0.9968,-0.0596,0.1514,1.010
1.712832,-0.9998,-0.0591,0.1514,1.013
1.716855077,-0.9998,-0.0598,0.1514,1.013
1.717649539,-0.9983,-0.0569,0.1495,1.011
1.720165847,-1.0003,-0.0591,0.1500,1.013
1.722420077,-0.9983,-0.0589,0.1509,1.011
1.724899462,-1.0015,-0.0594,0.1495,1.014
1.728312308,-0.9995,-0.0601,0.1486,1.012
1.729953616,-0.9995,-0.0620,0.1470,1.012
1.731733231,-0.9995,-0.0615,0.1478,1.012
1.734307462,-1.0022,-0.0596,0.1488,1.015
1.736589231,-1.0003,-0.0594,0.1502,1.013
1.738839385,-1.0024,-0.0596,0.1476,1.015
1.741401539,-1.0044,-0.0594,0.1458,1.017
1.743795693,-1.0039,-0.0584,0.1476,1.016
1.746038847,-1.0024,-0.0610,0.1465,1.015
1.748503154,-0.9993,-0.0586,0.1453,1.011
1.755446539,-1.0007,-0.0586,0.1451,1.013
1.755981847,-0.9993,-0.0579,0.1456,1.011
1.756326231,-1.0000,-0.0579,0.1451,1.012
1.758456077,-1.0005,-0.0582,0.1478,1.013
1.767965,-1.0012,-0.0594,0.1486,1.014
1.768784924,-1.0007,-0.0606,0.1486,1.013
1.769111385,-0.9983,-0.0579,0.1470,1.011
1.769370847,-0.9988,-0.0598,0.1468,1.011
1.769653308,-0.9998,-0.0582,0.1474,1.012
1.772889,-0.9986,-0.0603,0.1493,1.011
1.774540693,-1.0003,-0.0623,0.1468,1.013
1.776851077,-1.0003,-0.0586,0.1470,1.013
1.779718539,-1.0010,-0.0596,0.1470,1.014
1.781290231,-0.9998,-0.0579,0.1474,1.012
1.783916693,-0.9986,-0.0574,0.1493,1.011
1.785996308,-0.9995,-0.0596,0.1453,1.012
1.788713847,-0.9988,-0.0601,0.1461,1.011
1.791157308,-1.0007,-0.0603,0.1498,1.014
1.794110539,-1.0028,-0.0591,0.1521,1.016
1.795328693,-1.0066,-0.0608,0.1509,1.020
1.797615693,-1.0073,-0.0620,0.1526,1.021
1.800278231,-1.0073,-0.0613,0.1505,1.020
1.80286777,-1.0059,-0.0606,0.1502,1.019
1.805553,-1.0073,-0.0574,0.1483,1.020
1.807437,-1.0073,-0.0579,0.1495,1.020
1.810451693,-1.0105,-0.0577,0.1517,1.023
1.812947077,-1.0098,-0.0606,0.1490,1.023
1.814628077,-1.0063,-0.0626,0.1502,1.019
1.816745539,-1.0035,-0.0601,0.1488,1.016
1.819139693,-1.0047,-0.0601,0.1474,1.017
1.821779693,-1.0032,-0.0589,0.1458,1.015
1.823836693,-1.0022,-0.0582,0.1478,1.015
1.827022154,-0.9998,-0.0577,0.1476,1.012
1.828867154,-1.0019,-0.0596,0.1476,1.014
1.830928616,-1.0012,-0.0615,0.1468,1.014
1.833453231,-0.9995,-0.0584,0.1474,1.012
1.835773308,-0.9981,-0.0584,0.1458,1.010
1.838544308,-0.9979,-0.0566,0.1478,1.010
1.840300385,-0.9993,-0.0571,0.1481,1.012
1.843690847,-0.9956,-0.0589,0.1478,1.008
1.845248693,-0.9949,-0.0608,0.1488,1.008
1.847503154,-0.9947,-0.0601,0.1493,1.008
1.854192693,-0.9983,-0.0598,0.1502,1.011
1.855112924,-1.0003,-0.0603,0.1481,1.013
1.855557847,-0.9988,-0.0577,0.1486,1.011
1.858952077,-0.9986,-0.0586,0.1483,1.011
1.868986462,-0.9986,-0.0589,0.1465,1.011
1.870020616,-0.9975,-0.0596,0.1490,1.010
1.870472308,-0.9991,-0.0579,0.1478,1.012
1.870837616,-0.9995,-0.0608,0.1486,1.012
1.871133616,-1.0019,-0.0582,0.1483,1.015
1.871915154,-1.0010,-0.0591,0.1488,1.014
1.873768308,-1.0012,-0.0610,0.1495,1.014
1.879704,-1.0028,-0.0596,0.1495,1.016
1.880408308,-1.0030,-0.0606,0.1470,1.015
1.880849847,-1.0044,-0.0591,0.1481,1.017
1.883837539,-1.0030,-0.0584,0.1486,1.016
1.885620924,-0.9991,-0.0582,0.1468,1.011
1.88829977,-1.0030,-0.0569,0.1483,1.015
1.890523154,-1.0003,-0.0559,0.1461,1.012
1.892750462,-0.9983,-0.0569,0.1439,1.010
1.895608077,-0.9991,-0.0601,0.1434,1.011
1.897338847,-0.9949,-0.0615,0.1434,1.007
1.899488,-0.9979,-0.0610,0.1458,1.010
1.90170677,-0.9995,-0.0594,0.1470,1.012
1.904907154,-1.0007,-0.0596,0.1476,1.013
1.907768308,-0.9983,-0.0606,0.1446,1.011
1.908809231,-0.9958,-0.0591,0.1427,1.008
1.911409231,-0.9970,-0.0584,0.1456,1.009
1.913437924,-0.9979,-0.0574,0.1468,1.010
1.916290154,-0.9995,-0.0564,0.1476,1.012
1.91849077,-1.0042,-0.0571,0.1470,1.017
1.920433847,-1.0012,-0.0610,0.1468,1.014
1.923157308,-1.0019,-0.0586,0.1474,1.014
1.925327154,-1.0024,-0.0598,0.1476,1.015
1.927932693,-1.0000,-0.0606,0.1495,1.013
1.929992616,-1.0022,-0.0591,0.1490,1.015
1.932702847,-1.0037,-0.0569,0.1490,1.016
1.934785539,-1.0037,-0.0566,0.1500,1.016
1.939305539,-1.0042,-0.0557,0.1500,1.017
1.940033847,-1.0049,-0.0596,0.1509,1.018
1.942025539,-1.0054,-0.0589,0.1502,1.018
1.944333308,-1.0017,-0.0589,0.1490,1.014
1.94677577,-1.0028,-0.0596,0.1488,1.015
1.949573,-1.0012,-0.0603,0.1495,1.014
1.951385847,-0.9975,-0.0591,0.1490,1.010
1.953486847,-0.9998,-0.0584,0.1519,1.013
1.956664308,-0.9995,-0.0601,0.1500,1.012
1.958884693,-0.9998,-0.0610,0.1488,1.013
1.965202462,-0.9993,-0.0579,0.1478,1.012
1.966245924,-0.9986,-0.0577,0.1488,1.011
1.966665924,-0.9981,-0.0564,0.1468,1.010
1.970005231,-0.9979,-0.0569,0.1488,1.010
1.983926539,-0.9963,-0.0554,0.1476,1.009
1.985072616,-0.9986,-0.0564,0.1474,1.011
1.985595385,-0.9979,-0.0584,0.1474,1.010
1.986179693,-0.9983,-0.0584,0.1502,1.011
1.986637924,-0.9983,-0.0598,0.1505,1.011
1.987084,-1.0007,-0.0584,0.1505,1.014
1.987473,-0.9973,-0.0574,0.1490,1.010
1.987881539,-0.9970,-0.0584,0.1498,1.010
1.989041616,-1.0032,-0.0615,0.1530,1.017
1.991506231,-1.0076,-0.0603,0.1519,1.021
1.994218231,-1.0071,-0.0591,0.1507,1.020
1.996180308,-1.0017,-0.0569,0.1498,1.014
1.998700385,-0.9988,-0.0569,0.1502,1.012
2.000785,-0.9981,-0.0598,0.1502,1.011
2.003428385,-1.0030,-0.0594,0.1490,1.016
2.006178847,-1.0019,-0.0608,0.1476,1.015
2.007833924,-1.0028,-0.0618,0.1478,1.015
2.010256077,-1.0003,-0.0606,0.1468,1.013
2.012608385,-1.0015,-0.0594,0.1461,1.014
2.016498539,-0.9983,-0.0603,0.1465,1.011
2.018470462,-1.0007,-0.0618,0.1465,1.013
2.019734847,-0.9998,-0.0594,0.1449,1.012
2.022250462,-1.0012,-0.0610,0.1414,1.013
2.024505,-1.0022,-0.0589,0.1463,1.015
2.028856308,-1.0028,-0.0574,0.1439,1.015
2.029953616,-0.9998,-0.0596,0.1456,1.012
2.031445924,-1.0028,-0.0601,0.1421,1.015
2.033737,-1.0051,-0.0582,0.1425,1.017
2.036481231,-1.0035,-0.0606,0.1412,1.015
2.039080308,-1.0044,-0.0601,0.1421,1.016
2.045062462,-1.0012,-0.0603,0.1414,1.013
2.04556277,-1.0003,-0.0594,0.1444,1.012
2.046020616,-1.0028,-0.0601,0.1458,1.015
2.048256385,-1.0000,-0.0598,0.1476,1.013
2.050435462,-1.0024,-0.0606,0.1432,1.014
2.053057924,-1.0015,-0.0603,0.1437,1.014
2.058072077,-1.0007,-0.0564,0.1449,1.013
2.058153847,-1.0010,-0.0571,0.1432,1.013
2.060717308,-1.0039,-0.0591,0.1456,1.016
2.062243462,-1.0010,-0.0579,0.1439,1.013
2.064385847,-0.9993,-0.0566,0.1427,1.011
2.066579462,-1.0015,-0.0569,0.1444,1.013
2.06924277,-1.0005,-0.0582,0.1481,1.013
2.071562847,-1.0019,-0.0589,0.1478,1.014
2.074112077,-1.0035,-0.0613,0.1476,1.016
2.078555077,-1.0044,-0.0610,0.1468,1.017
2.078755385,-0.9993,-0.0566,0.1468,1.012
2.080685847,-0.9975,-0.0591,0.1465,1.010
2.083943693,-0.9991,-0.0594,0.1481,1.012
2.085412616,-0.9991,-0.0586,0.1458,1.011
2.087797847,-1.0000,-0.0613,0.1463,1.013
2.090257616,-0.9973,-0.0615,0.1463,1.010
2.092528,-1.0010,-0.0598,0.1451,1.013
2.097294847,-1.0012,-0.0584,0.1456,1.013
2.097729308,-1.0012,-0.0603,0.1458,1.014
2.099737924,-1.0032,-0.0601,0.1470,1.016
2.102259462,-1.0044,-0.0603,0.1465,1.017
2.104468616,-1.0015,-0.0601,0.1483,1.014
2.106996385,-1.0010,-0.0596,0.1468,1.013
2.112485231,-1.0042,-0.0594,0.1481,1.017
2.112812616,-1.0030,-0.0601,0.1490,1.016
2.114205539,-1.0063,-0.0596,0.1490,1.019
2.11649077,-1.0051,-0.0586,0.1507,1.018
2.119597924,-1.0073,-0.0603,0.1505,1.020
2.121919385,-1.0054,-0.0613,0.1495,1.018
2.123915077,-1.0035,-0.0601,0.1498,1.016
2.125919462,-1.0035,-0.0603,0.1486,1.016
2.128211077,-1.0019,-0.0596,0.1490,1.015
2.130636385,-1.0042,-0.0591,0.1483,1.017
2.133351154,-1.0017,-0.0606,0.1470,1.014
2.135393924,-1.0022,-0.0596,0.1456,1.015
2.137367693,-1.0035,-0.0584,0.1461,1.016
2.140115154,-0.9998,-0.0584,0.1470,1.012
2.142324308,-0.9988,-0.0550,0.1463,1.011
2.14477477,-0.9966,-0.0577,0.1434,1.009
2.147298539,-0.9947,-0.0594,0.1468,1.007
2.154684077,-0.9991,-0.0598,0.1441,1.011
2.155620385,-0.9961,-0.0586,0.1456,1.008
2.156057539,-0.9958,-0.0586,0.1465,1.008
2.158150847,-0.9979,-0.0571,0.1451,1.010
2.164461231,-0.9944,-0.0582,0.1439,1.006
2.164780308,-0.9968,-0.0594,0.1463,1.009
2.164988385,-0.9966,-0.0584,0.1461,1.009
2.171988,-0.9979,-0.0574,0.1481,1.010
2.172491385,-0.9983,-0.0596,0.1483,1.011
2.172684,-0.9973,-0.0608,0.1498,1.010
2.172863385,-1.0005,-0.0606,0.1498,1.013
2.175128385,-1.0005,-0.0623,0.1519,1.014
2.177427385,-1.0032,-0.0623,0.1507,1.016
2.180071077,-1.0022,-0.0596,0.1507,1.015
2.182767693,-1.0019,-0.0596,0.1500,1.015
2.184872385,-1.0000,-0.0586,0.1512,1.013
2.187303154,-1.0007,-0.0598,0.1509,1.014
2.189647462,-1.0010,-0.0606,0.1481,1.014
2.19233477,-1.0003,-0.0623,0.1490,1.013
2.194276,-1.0017,-0.0620,0.1502,1.015
2.196431385,-1.0039,-0.0579,0.1502,1.017
2.199813924,-1.0079,-0.0584,0.1519,1.021
2.20165077,-1.0068,-0.0571,0.1537,1.020
2.203356385,-1.0084,-0.0589,0.1521,1.021
2.205617539,-1.0098,-0.0610,0.1512,1.023
2.208411077,-1.0068,-0.0603,0.1505,1.020
2.210937616,-1.0049,-0.0596,0.1488,1.018
2.213233,-1.0010,-0.0571,0.1502,1.014
2.216407077,-1.0010,-0.0579,0.1502,1.014
2.217788,-0.9998,-0.0615,0.1490,1.013
2.220001308,-0.9998,-0.0606,0.1465,1.012
2.223063693,-0.9983,-0.0586,0.1458,1.011
2.227179385,-0.9991,-0.0589,0.1461,1.011
2.227902847,-1.0017,-0.0596,0.1486,1.014
2.230333924,-0.9983,-0.0591,0.1458,1.011
2.233376077,-0.9954,-0.0610,0.1446,1.008
2.234271385,-0.9944,-0.0591,0.1441,1.007
2.23919577,-0.9954,-0.0586,0.1444,1.008
2.239980924,-0.9966,-0.0615,0.1463,1.009
2.241540616,-0.9949,-0.0591,0.1441,1.007
2.244098847,-0.9968,-0.0596,0.1451,1.009
2.246390847,-0.9973,-0.0586,0.1458,1.010
2.248561924,-0.9986,-0.0596,0.1414,1.010
2.251052308,-0.9995,-0.0608,0.1444,1.012
2.253324924,-0.9995,-0.0598,0.1449,1.012
2.255873847,-0.9979,-0.0577,0.1444,1.010
2.258033539,-0.9963,-0.0584,0.1427,1.008
2.266059693,-0.9991,-0.0577,0.1421,1.011
2.267056616,-0.9995,-0.0596,0.1407,1.011
2.267424077,-1.0003,-0.0582,0.1402,1.012
2.26773477,-1.0015,-0.0598,0.1395,1.013
2.269798231,-1.0010,-0.0603,0.1421,1.013
2.284934847,-1.0003,-0.0603,0.1405,1.012
2.285796308,-1.0030,-0.0601,0.1407,1.015
2.286255385,-1.0032,-0.0589,0.1402,1.015
2.286543385,-1.0071,-0.0608,0.1402,1.019
2.286808077,-1.0061,-0.0594,0.1385,1.017
2.287075154,-1.0039,-0.0608,0.1400,1.015
2.287272693,-1.0049,-0.0591,0.1402,1.016
2.288625539,-1.0061,-0.0606,0.1405,1.018
2.29191077,-1.0049,-0.0601,0.1412,1.017
2.293997231,-1.0037,-0.0596,0.1414,1.015
2.296061,-1.0044,-0.0579,0.1417,1.016
2.298193847,-1.0066,-0.0603,0.1429,1.019
2.300392077,-1.0079,-0.0610,0.1449,1.020
2.303089,-1.0047,-0.0598,0.1446,1.017
2.305625539,-1.0044,-0.0613,0.1429,1.016
2.307649539,-1.0005,-0.0601,0.1400,1.012
2.31075977,-1.0015,-0.0598,0.1414,1.013
2.31293877,-1.0019,-0.0628,0.1432,1.014
2.315509308,-1.0015,-0.0615,0.1441,1.014
2.318075385,-0.9995,-0.0591,0.1432,1.011
2.319420924,-1.0003,-0.0603,0.1419,1.012
2.321702539,-0.9993,-0.0603,0.1432,1.011
2.324168308,-0.9979,-0.0596,0.1439,1.010
2.328225924,-1.0012,-0.0594,0.1451,1.013
2.329031077,-1.0030,-0.0613,0.1419,1.015
2.331548385,-1.0056,-0.0586,0.1444,1.018
2.334410462,-1.0056,-0.0601,0.1444,1.018
2.336748924,-1.0054,-0.0615,0.1439,1.018
2.338993924,-1.0054,-0.0608,0.1421,1.017
2.340589308,-1.0019,-0.0594,0.1427,1.014
2.343549308,-1.0037,-0.0606,0.1414,1.015
2.345637616,-1.0037,-0.0601,0.1405,1.015
2.348601616,-1.0037,-0.0584,0.1421,1.015
2.350952616,-1.0024,-0.0620,0.1412,1.014
2.352212616,-1.0012,-0.0610,0.1390,1.013
2.355292308,-0.9993,-0.0598,0.1390,1.011
2.357615385,-1.0005,-0.0591,0.1390,1.012
2.360288616,-0.9991,-0.0596,0.1383,1.010
2.367284308,-1.0005,-0.0598,0.1419,1.012
2.368194231,-1.0022,-0.0594,0.1402,1.014
2.368571693,-1.0007,-0.0596,0.1405,1.012
2.369131385,-1.0010,-0.0591,0.1405,1.013
2.379944924,-1.0012,-0.0613,0.1393,1.013
2.380639154,-1.0028,-0.0591,0.1390,1.014
2.380865924,-1.0037,-0.0589,0.1383,1.015
2.381117847,-1.0003,-0.0564,0.1409,1.012
2.381348924,-1.0005,-0.0603,0.1402,1.012
2.383850231,-0.9998,-0.0569,0.1412,1.011
2.385231154,-0.9991,-0.0574,0.1434,1.011
2.389065616,-0.9993,-0.0566,0.1419,1.011
2.389964616,-0.9973,-0.0550,0.1429,1.009
2.392533539,-1.0000,-0.0577,0.1434,1.012
2.39571177,-0.9998,-0.0566,0.1449,1.012
2.39754677,-0.9986,-0.0564,0.1432,1.010
2.399524308,-1.0010,-0.0601,0.1449,1.013
2.401921539,-1.0007,-0.0582,0.1451,1.013
2.406053924,-1.0024,-0.0571,0.1468,1.015
2.406796616,-1.0032,-0.0579,0.1429,1.015
2.408883154,-1.0019,-0.0559,0.1432,1.014
2.411364077,-1.0003,-0.0566,0.1453,1.012
2.413519077,-1.0022,-0.0608,0.1441,1.014
2.416495077,-1.0035,-0.0596,0.1453,1.016
2.418438462,-1.0024,-0.0591,0.1437,1.014
2.420581539,-1.0005,-0.0574,0.1441,1.012
2.423659154,-1.0017,-0.0591,0.1463,1.014
2.426076693,-1.0003,-0.0586,0.1458,1.013
2.428436385,-1.0005,-0.0608,0.1483,1.013
2.430557231,-1.0042,-0.0606,0.1495,1.017
2.432704616,-1.0051,-0.0606,0.1488,1.018
2.435535077,-1.0059,-0.0584,0.1500,1.019
