time,gFx,gFy,gFz,TgF
6.186747692,0.0043,-0.8749,0.2863,0.921
6.187458769,-0.0028,-0.8805,0.3017,0.931
6.188021615,-0.0091,-0.8866,0.3139,0.941
6.188437231,-0.0122,-0.8922,0.3261,0.950
6.190833,-0.0182,-0.8942,0.3361,0.955
6.192567769,-0.0228,-0.8954,0.3408,0.958
6.194431462,-0.0320,-0.8928,0.3417,0.956
6.199019385,-0.0471,-0.8912,0.3413,0.956
6.200032385,-0.0569,-0.8903,0.3396,0.955
6.201695692,-0.0711,-0.8868,0.3386,0.952
6.204730769,-0.0860,-0.8854,0.3342,0.950
6.206305308,-0.0804,-0.8961,0.3354,0.960
6.209253846,-0.0787,-0.9030,0.3587,0.975
6.215228308,-0.0694,-0.9086,0.3760,0.986
6.216215692,-0.0638,-0.9201,0.3904,1.002
6.216624692,-0.0531,-0.9254,0.4006,1.010
6.219870769,-0.0467,-0.9291,0.4087,1.016
6.228301846,-0.0459,-0.9313,0.4085,1.018
6.229007462,-0.0450,-0.9333,0.4107,1.021
6.229247385,-0.0448,-0.9318,0.4087,1.018
6.229490769,-0.0489,-0.9294,0.4074,1.016
6.229676385,-0.0496,-0.9308,0.4051,1.016
6.232121231,-0.0467,-0.9340,0.4070,1.020
6.234415462,-0.0445,-0.9382,0.4151,1.027
6.236724385,-0.0415,-0.9413,0.4195,1.031
6.239182154,-0.0394,-0.9469,0.4270,1.040
6.242688,-0.0345,-0.9523,0.4381,1.049
6.244721539,-0.0289,-0.9589,0.4474,1.058
6.246575077,-0.0215,-0.9672,0.4586,1.071
6.249301308,-0.0159,-0.9724,0.4693,1.080
6.251716692,-0.0154,-0.9736,0.4789,1.085
6.255482462,-0.0103,-0.9778,0.4838,1.091
6.256171462,-0.0135,-0.9821,0.4877,1.097
6.264851462,-0.0115,-0.9821,0.4908,1.098
6.265361923,-0.0040,-0.9827,0.4886,1.097
6.265653539,-0.0020,-0.9816,0.4833,1.094
6.265931769,-0.0037,-0.9846,0.4793,1.095
6.267614769,-0.0042,-0.9865,0.4745,1.095
6.270544385,-0.0012,-0.9872,0.4700,1.093
6.272619154,-0.0068,-0.9870,0.4671,1.092
6.277262846,-0.0042,-0.9911,0.4628,1.094
6.278276692,-0.0042,-0.9929,0.4686,1.098
6.283032923,-0.0032,-0.9939,0.4720,1.100
6.283490231,0.0038,-0.9985,0.4779,1.107
6.284130462,0.0099,-1.0037,0.4835,1.114
6.287246154,0.0211,-1.0114,0.4926,1.125
6.288985615,0.0309,-1.0151,0.4952,1.130
6.291066539,0.0383,-1.0251,0.4991,1.141
6.293303692,0.0460,-1.0279,0.5006,1.144
6.295803385,0.0511,-1.0315,0.5022,1.148
6.298700615,0.0583,-1.0303,0.5020,1.148
6.303968923,0.0588,-1.0315,0.4999,1.148
6.304291385,0.0616,-1.0303,0.4947,1.145
6.305125308,0.0607,-1.0319,0.4913,1.145
6.307533539,0.0614,-1.0344,0.4852,1.144
6.312108692,0.0639,-1.0349,0.4796,1.142
6.312650231,0.0690,-1.0386,0.4752,1.144
6.314739692,0.0737,-1.0425,0.4686,1.145
6.317156077,0.0761,-1.0415,0.4637,1.143
6.319700615,0.0807,-1.0403,0.4598,1.140
6.321767769,0.0839,-1.0349,0.4500,1.132
6.324540923,0.0837,-1.0307,0.4414,1.124
6.326544385,0.0825,-1.0249,0.4307,1.115
6.328579769,0.0814,-1.0224,0.4160,1.107
6.331236308,0.0776,-1.0163,0.3990,1.095
6.333668692,0.0727,-1.0078,0.3813,1.080
6.335925615,0.0644,-1.0056,0.3664,1.072
6.338141,0.0568,-1.0004,0.3513,1.062
6.344422462,0.0492,-0.9921,0.3352,1.048
6.344768692,0.0385,-0.9885,0.3200,1.040
6.346132923,0.0272,-0.9795,0.3037,1.026
6.347796923,0.0141,-0.9736,0.2907,1.016
6.350005846,0.0031,-0.9655,0.2783,1.005
6.353500692,-0.0056,-0.9577,0.2670,0.994
6.354977615,-0.0161,-0.9538,0.2585,0.988
6.357339385,-0.0225,-0.9484,0.2524,0.982
6.359537539,-0.0350,-0.9403,0.2450,0.972
6.362400692,-0.0401,-0.9318,0.2423,0.964
6.364372,-0.0448,-0.9240,0.2357,0.955
6.366990539,-0.0492,-0.9154,0.2343,0.946
6.369233923,-0.0520,-0.9079,0.2287,0.938
6.371367462,-0.0557,-0.9024,0.2252,0.932
6.373884692,-0.0597,-0.8963,0.2226,0.925
6.376405846,-0.0672,-0.8951,0.2155,0.923
6.378610231,-0.0721,-0.8944,0.2101,0.922
6.380799692,-0.0770,-0.8932,0.2045,0.920
6.383225539,-0.0827,-0.8917,0.2003,0.918
6.385501923,-0.0904,-0.8883,0.1935,0.914
6.388143154,-0.1002,-0.8842,0.1898,0.910
6.390303692,-0.1100,-0.8795,0.1881,0.906
6.393020615,-0.1224,-0.8766,0.1898,0.905
6.395075462,-0.1300,-0.8773,0.1917,0.907
6.398760615,-0.1344,-0.8754,0.1961,0.907
6.399729539,-0.1386,-0.8705,0.2015,0.904
6.405850154,-0.1398,-0.8714,0.2110,0.907
6.411925615,-0.1366,-0.8744,0.2152,0.911
6.412377231,-0.1330,-0.8768,0.2182,0.913
6.412568077,-0.1312,-0.8790,0.2167,0.915
6.412730846,-0.1256,-0.8812,0.2087,0.914
6.422157846,-0.1237,-0.8832,0.1969,0.913
6.422944077,-0.1198,-0.8824,0.1856,0.910
6.423190154,-0.1186,-0.8859,0.1725,0.910
6.423429615,-0.1176,-0.8868,0.1649,0.910
6.423625308,-0.1200,-0.8928,0.1579,0.915
6.426023692,-0.1163,-0.8974,0.1546,0.918
6.428442231,-0.1168,-0.9010,0.1534,0.921
6.430847154,-0.1095,-0.9081,0.1502,0.927
6.433640692,-0.1012,-0.9120,0.1478,0.929
6.435378846,-0.0911,-0.9182,0.1432,0.934
6.4378,-0.0797,-0.9240,0.1395,0.938
6.440719692,-0.0657,-0.9294,0.1339,0.941
6.442758539,-0.0574,-0.9347,0.1263,0.945
6.444654539,-0.0506,-0.9413,0.1155,0.950
6.447396,-0.0471,-0.9460,0.1048,0.953
6.449694846,-0.0457,-0.9508,0.0957,0.957
6.451668308,-0.0411,-0.9552,0.0877,0.960
6.454191462,-0.0403,-0.9585,0.0804,0.963
6.456801231,-0.0413,-0.9631,0.0782,0.967
6.458685,-0.0367,-0.9629,0.0806,0.967
6.461633,-0.0298,-0.9687,0.0860,0.973
6.464110539,-0.0279,-0.9721,0.0955,0.977
6.466021231,-0.0233,-0.9792,0.1104,0.986
6.468566539,-0.0152,-0.9831,0.1255,0.991
6.470985615,-0.0077,-0.9883,0.1360,0.998
6.473535462,-0.0003,-0.9907,0.1493,1.002
6.477191385,0.0036,-0.9963,0.1614,1.009
6.478072077,0.0055,-1.0024,0.1735,1.017
6.479890231,0.0033,-1.0058,0.1849,1.023
6.482410846,0.0023,-1.0076,0.1994,1.027
6.485022769,0.0008,-1.0100,0.2150,1.033
6.488036385,-0.0023,-1.0149,0.2280,1.040
6.489543077,-0.0008,-1.0188,0.2443,1.048
6.49184,-0.0015,-1.0234,0.2573,1.055
6.494203692,-0.0032,-1.0291,0.2665,1.063
6.497116,-0.0093,-1.0339,0.2732,1.069
6.499365615,-0.0130,-1.0351,0.2781,1.072
6.501548077,-0.0210,-1.0376,0.2788,1.075
6.505018539,-0.0286,-1.0371,0.2800,1.075
6.506706846,-0.0387,-1.0327,0.2800,1.071
6.509117923,-0.0492,-1.0300,0.2763,1.068
6.515857308,-0.0572,-1.0256,0.2744,1.063
6.516835154,-0.0697,-1.0234,0.2734,1.062
6.517204308,-0.0773,-1.0195,0.2723,1.058
6.521469615,-0.0827,-1.0170,0.2688,1.055
6.521945615,-0.0841,-1.0156,0.2639,1.053
6.522168,-0.0876,-1.0176,0.2558,1.053
6.528425539,-0.0883,-1.0178,0.2438,1.050
6.528984923,-0.0870,-1.0168,0.2284,1.046
6.529789539,-0.0823,-1.0193,0.2052,1.043
6.531799462,-0.0814,-1.0178,0.1864,1.038
6.533554154,-0.0792,-1.0183,0.1673,1.035
6.536503077,-0.0736,-1.0146,0.1524,1.029
6.538875385,-0.0672,-1.0149,0.1395,1.027
6.541318462,-0.0589,-1.0114,0.1304,1.021
6.543482539,-0.0471,-1.0095,0.1239,1.018
6.545754154,-0.0367,-1.0081,0.1190,1.016
6.548622846,-0.0228,-1.0073,0.1139,1.014
6.551354154,-0.0145,-1.0085,0.1078,1.014
6.553448385,-0.0030,-1.0083,0.1029,1.013
6.555719077,0.0013,-1.0053,0.0965,1.010
6.557764923,0.0018,-1.0007,0.0913,1.005
6.560687462,-0.0012,-0.9988,0.0860,1.002
6.562535154,-0.0081,-0.9941,0.0823,0.998
6.565891385,-0.0220,-0.9911,0.0823,0.995
6.567086231,-0.0328,-0.9878,0.0885,0.992
6.569613846,-0.0433,-0.9883,0.0962,0.994
6.572397923,-0.0452,-0.9870,0.1073,0.994
6.575038154,-0.0391,-0.9876,0.1204,0.996
6.577656692,-0.0357,-0.9885,0.1339,0.998
6.579054462,-0.0335,-0.9892,0.1463,1.001
6.581971385,-0.0303,-0.9944,0.1544,1.007
6.583942846,-0.0318,-0.9960,0.1635,1.010
6.589727154,-0.0347,-0.9985,0.1710,1.014
6.590690539,-0.0343,-0.9985,0.1823,1.016
6.591048692,-0.0364,-0.9997,0.1905,1.018
6.593210539,-0.0371,-1.0016,0.1991,1.022
6.595657846,-0.0413,-0.9990,0.2069,1.021
6.598823154,-0.0399,-1.0002,0.2164,1.024
6.600697923,-0.0399,-1.0000,0.2255,1.026
6.603138231,-0.0379,-1.0007,0.2341,1.028
6.605618462,-0.0413,-1.0021,0.2431,1.032
6.607935385,-0.0431,-1.0056,0.2524,1.038
6.613956385,-0.0455,-1.0068,0.2604,1.041
6.614841846,-0.0480,-1.0076,0.2695,1.044
6.615245308,-0.0533,-1.0060,0.2758,1.045
6.617309615,-0.0611,-1.0056,0.2834,1.047
6.620916923,-0.0699,-1.0027,0.2907,1.046
6.621263692,-0.0785,-0.9975,0.2937,1.043
6.628128385,-0.0806,-0.9902,0.2968,1.037
6.628853923,-0.0904,-0.9860,0.2974,1.034
6.629079769,-0.1029,-0.9806,0.2986,1.030
6.631392,-0.1097,-0.9785,0.2983,1.029
6.633118462,-0.1181,-0.9729,0.2990,1.025
6.635454154,-0.1249,-0.9699,0.2974,1.022
6.638614231,-0.1305,-0.9655,0.2978,1.019
6.640321923,-0.1376,-0.9601,0.2978,1.015
6.643004385,-0.1442,-0.9548,0.2946,1.010
6.645339385,-0.1503,-0.9501,0.2946,1.006
6.647502462,-0.1577,-0.9440,0.2907,1.000
6.649680077,-0.1589,-0.9440,0.2870,0.999
6.653658769,-0.1615,-0.9379,0.2849,0.993
6.656291692,-0.1638,-0.9362,0.2827,0.992
6.657337615,-0.1593,-0.9379,0.2807,0.992
6.659369231,-0.1510,-0.9345,0.2807,0.987
6.661587077,-0.1432,-0.9350,0.2772,0.986
6.665195462,-0.1361,-0.9347,0.2711,0.983
6.666566231,-0.1273,-0.9389,0.2688,0.985
6.668865539,-0.1186,-0.9420,0.2595,0.984
6.671588692,-0.1109,-0.9489,0.2529,0.988
6.673308923,-0.1024,-0.9525,0.2453,0.989
6.675889923,-0.0953,-0.9589,0.2397,0.993
6.678021615,-0.0885,-0.9638,0.2374,0.997
6.680474769,-0.0831,-0.9672,0.2372,0.999
6.683025615,-0.0767,-0.9697,0.2387,1.002
6.685372385,-0.0662,-0.9755,0.2399,1.007
6.687538769,-0.0577,-0.9773,0.2429,1.009
6.690256615,-0.0492,-0.9843,0.2421,1.015
6.692760308,-0.0367,-0.9888,0.2399,1.018
6.694688308,-0.0266,-0.9965,0.2374,1.025
6.697081539,-0.0137,-1.0009,0.2357,1.028
6.702990462,-0.0059,-1.0039,0.2355,1.031
6.703917,-0.0028,-1.0070,0.2299,1.033
6.707082769,0.0008,-1.0060,0.2306,1.032
6.707430154,0.0048,-1.0085,0.2264,1.034
6.710060615,0.0087,-1.0117,0.2243,1.036
6.714694846,0.0087,-1.0114,0.2245,1.036
6.715332385,0.0080,-1.0119,0.2226,1.036
6.715706846,0.0071,-1.0146,0.2233,1.039
6.718424923,0.0067,-1.0163,0.2226,1.040
6.720593846,0.0052,-1.0165,0.2236,1.041
6.722753308,0.0050,-1.0130,0.2250,1.038
6.725248615,0.0013,-1.0114,0.2282,1.037
6.727819077,-0.0040,-1.0095,0.2345,1.036
6.729986462,-0.0103,-1.0085,0.2387,1.036
6.732295077,-0.0128,-1.0063,0.2445,1.036
6.734802462,-0.0164,-1.0037,0.2509,1.035
6.736975385,-0.0186,-1.0044,0.2538,1.036
6.739878462,-0.0184,-1.0053,0.2516,1.036
6.743906462,-0.0238,-1.0049,0.2472,1.035
6.744683462,-0.0359,-1.0060,0.2418,1.035
6.746470231,-0.0428,-1.0053,0.2382,1.034
6.749340077,-0.0560,-1.0009,0.2506,1.033
6.751466154,-0.0706,-1.0004,0.2974,1.046
6.754480692,-0.0876,-0.9988,0.3704,1.069
6.755936308,-0.1058,-0.9960,0.4434,1.095
6.758719769,-0.1193,-0.9921,0.4752,1.107
6.761428615,-0.1176,-0.9846,0.4612,1.094
6.763544615,-0.1083,-0.9806,0.4219,1.073
6.766382154,-0.1076,-0.9783,0.3911,1.059
6.768163692,-0.1232,-0.9816,0.3713,1.057
6.770438846,-0.1493,-0.9790,0.3496,1.050
6.772947154,-0.1666,-0.9823,0.3166,1.045
6.775441308,-0.1708,-0.9867,0.2897,1.042
6.778081615,-0.1568,-0.9956,0.2732,1.044
6.779940385,-0.1298,-1.0002,0.2641,1.043
6.782508385,-0.0975,-1.0078,0.2614,1.046
6.784387385,-0.0623,-1.0114,0.2604,1.046
6.788311692,-0.0340,-1.0193,0.2558,1.051
6.789466769,-0.0122,-1.0219,0.2524,1.053
6.791391154,-0.0005,-1.0300,0.2443,1.059
6.794104615,0.0062,-1.0373,0.2331,1.063
6.796460692,0.0062,-1.0388,0.2250,1.063
6.798922769,0.0038,-1.0398,0.2167,1.062
6.800994846,-0.0020,-1.0407,0.2167,1.063
6.803343385,-0.0012,-1.0417,0.2211,1.065
6.805664,-0.0024,-1.0403,0.2296,1.065
6.808004077,-0.0005,-1.0417,0.2406,1.069
6.814684308,-0.0017,-1.0405,0.2565,1.072
6.815638462,0.0011,-1.0412,0.2739,1.077
6.816242769,-0.0008,-1.0386,0.2902,1.078
6.818612077,-0.0035,-1.0368,0.3010,1.080
6.820906769,-0.0073,-1.0373,0.3110,1.083
6.830872923,-0.0161,-1.0366,0.3144,1.083
6.831839077,-0.0286,-1.0381,0.3139,1.085
6.832170462,-0.0408,-1.0342,0.3110,1.081
6.832449308,-0.0499,-1.0288,0.3061,1.075
6.832725846,-0.0597,-1.0230,0.3046,1.069
6.834063769,-0.0665,-1.0202,0.3068,1.067
6.836612615,-0.0724,-1.0165,0.3081,1.065
6.839003462,-0.0785,-1.0121,0.3132,1.062
6.842049539,-0.0760,-1.0107,0.3210,1.063
6.844608308,-0.0773,-1.0107,0.3330,1.067
6.845740385,-0.0738,-1.0109,0.3384,1.069
6.848368,-0.0690,-1.0102,0.3452,1.070
6.850428308,-0.0672,-1.0095,0.3479,1.070
6.855499385,-0.0680,-1.0065,0.3501,1.068
6.856322769,-0.0704,-1.0044,0.3476,1.065
6.857668385,-0.0726,-1.0014,0.3484,1.063
6.859830846,-0.0743,-1.0004,0.3442,1.061
6.862085231,-0.0780,-0.9965,0.3337,1.054
6.864999692,-0.0834,-0.9970,0.3247,1.052
6.867222462,-0.0841,-0.9972,0.3186,1.050
6.869433846,-0.0792,-0.9956,0.3163,1.048
6.871585,-0.0797,-0.9951,0.3119,1.046
6.877798539,-0.0738,-0.9916,0.3063,1.040
6.879291154,-0.0746,-0.9902,0.3000,1.037
6.879574539,-0.0760,-0.9867,0.2965,1.033
6.881072077,-0.0767,-0.9814,0.2970,1.028
6.883592385,-0.0750,-0.9767,0.2956,1.023
6.885617539,-0.0746,-0.9736,0.2974,1.021
6.888347769,-0.0706,-0.9682,0.2974,1.015
6.890430231,-0.0711,-0.9692,0.2993,1.017
6.893150539,-0.0697,-0.9669,0.2998,1.015
6.895074462,-0.0718,-0.9645,0.2951,1.011
6.898222154,-0.0697,-0.9657,0.2944,1.012
6.900591692,-0.0716,-0.9680,0.2921,1.014
6.902179692,-0.0726,-0.9702,0.2905,1.015
6.905421,-0.0716,-0.9716,0.2865,1.016
6.907588692,-0.0702,-0.9706,0.2876,1.015
6.915476692,-0.0706,-0.9738,0.2721,1.014
6.916962539,-0.0697,-0.9738,0.2595,1.010
6.917393923,-0.0672,-0.9762,0.2567,1.012
6.917747692,-0.0629,-0.9780,0.2524,1.012
6.920234231,-0.0613,-0.9821,0.2431,1.014
6.930979692,-0.0560,-0.9858,0.2343,1.015
6.931878154,-0.0518,-0.9921,0.2252,1.019
6.932191077,-0.0445,-0.9932,0.2231,1.019
6.932446154,-0.0459,-0.9975,0.2211,1.023
6.932631385,-0.0455,-0.9988,0.2196,1.024
6.932888923,-0.0480,-1.0007,0.2187,1.025
6.935569615,-0.0533,-0.9992,0.2231,1.025
6.938167462,-0.0538,-0.9965,0.2301,1.024
6.940591154,-0.0552,-0.9980,0.2348,1.027
6.943013615,-0.0577,-0.9980,0.2372,1.027
6.945551769,-0.0577,-1.0016,0.2392,1.031
6.947448077,-0.0577,-1.0068,0.2418,1.037
6.949504923,-0.0541,-1.0117,0.2448,1.042
6.952483385,-0.0543,-1.0153,0.2502,1.047
6.954875692,-0.0501,-1.0195,0.2518,1.051
6.956814769,-0.0499,-1.0186,0.2548,1.051
6.959488077,-0.0474,-1.0188,0.2580,1.052
6.961667769,-0.0464,-1.0134,0.2599,1.047
6.964733539,-0.0496,-1.0112,0.2627,1.046
6.967133308,-0.0471,-1.0117,0.2660,1.047
6.968368615,-0.0480,-1.0081,0.2734,1.046
6.970580308,-0.0403,-1.0070,0.2785,1.046
6.973529615,-0.0389,-1.0070,0.2844,1.047
6.975894846,-0.0377,-1.0076,0.2893,1.049
6.977969,-0.0352,-1.0119,0.2900,1.053
6.980770462,-0.0340,-1.0097,0.2902,1.051
6.982690154,-0.0338,-1.0090,0.2907,1.051
6.985095692,-0.0343,-1.0090,0.2917,1.051
6.989157231,-0.0350,-1.0060,0.2919,1.048
6.990124308,-0.0367,-1.0039,0.2907,1.046
6.992633846,-0.0389,-1.0049,0.2873,1.046
6.994862846,-0.0377,-1.0041,0.2897,1.046
6.997571692,-0.0408,-1.0046,0.2897,1.046
6.999552077,-0.0413,-1.0065,0.2876,1.048
7.001316,-0.0408,-1.0073,0.2861,1.048
7.003807692,-0.0426,-1.0063,0.2846,1.047
7.006090769,-0.0428,-1.0065,0.2849,1.047
7.009096,-0.0426,-1.0081,0.2824,1.048
7.016028923,-0.0415,-1.0009,0.2756,1.039
7.016991692,-0.0459,-0.9992,0.2711,1.036
7.017457923,-0.0467,-0.9980,0.2714,1.035
7.017769,-0.0506,-0.9948,0.2678,1.031
7.021272077,-0.0516,-0.9914,0.2653,1.028
7.033240308,-0.0545,-0.9916,0.2660,1.028
7.034039692,-0.0541,-0.9929,0.2658,1.029
7.034329923,-0.0543,-0.9914,0.2663,1.028
7.034616923,-0.0580,-0.9929,0.2636,1.029
7.034832308,-0.0599,-0.9892,0.2653,1.026
7.035099385,-0.0597,-0.9867,0.2697,1.025
7.037666539,-0.0569,-0.9865,0.2692,1.024
7.039601846,-0.0609,-0.9851,0.2663,1.022
7.041477923,-0.0562,-0.9823,0.2653,1.019
7.045094462,-0.0574,-0.9816,0.2597,1.017
7.045926846,-0.0589,-0.9831,0.2538,1.017
7.048524692,-0.0564,-0.9802,0.2460,1.012
7.051124923,-0.0638,-0.9780,0.2372,1.008
7.055647462,-0.0653,-0.9753,0.2304,1.004
7.056476615,-0.0672,-0.9746,0.2233,1.002
7.058976385,-0.0726,-0.9729,0.2240,1.001
7.060557308,-0.0738,-0.9711,0.2269,1.000
7.063157923,-0.0790,-0.9680,0.2294,0.998
7.065675462,-0.0795,-0.9682,0.2357,1.000
7.067399692,-0.0831,-0.9653,0.2389,0.998
7.070127462,-0.0821,-0.9669,0.2423,1.000
7.072694539,-0.0818,-0.9690,0.2455,1.003
7.075032077,-0.0783,-0.9685,0.2518,1.004
7.077151077,-0.0760,-0.9699,0.2562,1.006
7.079434231,-0.0731,-0.9734,0.2578,1.010
7.081988,-0.0667,-0.9711,0.2570,1.007
7.084546846,-0.0611,-0.9741,0.2555,1.009
7.086891692,-0.0613,-0.9729,0.2546,1.007
7.089595462,-0.0582,-0.9724,0.2548,1.007
7.091064615,-0.0569,-0.9704,0.2527,1.004
7.093834231,-0.0538,-0.9718,0.2516,1.005
7.096600923,-0.0523,-0.9692,0.2478,1.002
7.100532,-0.0525,-0.9690,0.2450,1.001
7.101439462,-0.0492,-0.9726,0.2448,1.004
7.103096308,-0.0431,-0.9743,0.2462,1.006
7.105186539,-0.0391,-0.9795,0.2448,1.010
7.107539154,-0.0364,-0.9797,0.2418,1.010
7.113704077,-0.0355,-0.9811,0.2421,1.011
7.114588308,-0.0377,-0.9780,0.2372,1.007
7.114986154,-0.0403,-0.9755,0.2362,1.005
7.120806462,-0.0443,-0.9762,0.2353,1.005
7.121246539,-0.0457,-0.9738,0.2348,1.003
7.125645615,-0.0467,-0.9716,0.2348,1.001
7.126269,-0.0467,-0.9729,0.2374,1.003
7.126585846,-0.0494,-0.9724,0.2382,1.002
7.129053231,-0.0518,-0.9755,0.2416,1.006
7.131644,-0.0550,-0.9770,0.2467,1.009
7.134122846,-0.0525,-0.9783,0.2475,1.010
7.136663385,-0.0569,-0.9809,0.2514,1.014
7.138523769,-0.0564,-0.9806,0.2583,1.016
7.140998769,-0.0560,-0.9814,0.2611,1.017
7.143113231,-0.0550,-0.9834,0.2658,1.020
7.145678846,-0.0533,-0.9853,0.2670,1.022
7.148369,-0.0548,-0.9855,0.2653,1.022
7.150317,-0.0574,-0.9890,0.2641,1.025
7.155664692,-0.0564,-0.9880,0.2627,1.024
7.15648,-0.0550,-0.9946,0.2609,1.030
7.156959154,-0.0548,-0.9970,0.2592,1.032
7.160010539,-0.0513,-1.0007,0.2567,1.034
7.162360923,-0.0464,-1.0034,0.2534,1.036
7.164784385,-0.0471,-1.0060,0.2511,1.038
7.167069846,-0.0476,-1.0088,0.2518,1.041
7.169200077,-0.0452,-1.0073,0.2482,1.038
7.171594462,-0.0452,-1.0090,0.2469,1.040
7.173950154,-0.0464,-1.0105,0.2455,1.041
7.176591154,-0.0428,-1.0088,0.2469,1.039
7.179033923,-0.0420,-1.0109,0.2453,1.041
7.181532385,-0.0394,-1.0097,0.2467,1.040
7.183699692,-0.0413,-1.0085,0.2469,1.039
7.185689,-0.0399,-1.0097,0.2497,1.041
7.188540077,-0.0394,-1.0119,0.2531,1.044
7.190121923,-0.0389,-1.0105,0.2518,1.042
7.192629,-0.0420,-1.0093,0.2531,1.041
7.194804692,-0.0424,-1.0065,0.2560,1.039
7.197755692,-0.0406,-1.0051,0.2583,1.039
7.200630769,-0.0379,-1.0058,0.2570,1.039
7.202261616,-0.0399,-1.0021,0.2548,1.035
7.205571077,-0.0384,-1.0027,0.2585,1.036
7.207133308,-0.0371,-1.0007,0.2604,1.035
7.210869616,-0.0359,-1.0019,0.2604,1.036
7.211844923,-0.0345,-1.0016,0.2583,1.035
7.214131769,-0.0364,-0.9972,0.2587,1.031
7.216630769,-0.0345,-0.9968,0.2578,1.030
7.218531769,-0.0364,-0.9958,0.2597,1.030
7.224528692,-0.0379,-0.9936,0.2599,1.028
7.225498769,-0.0415,-0.9923,0.2604,1.027
7.225964077,-0.0452,-0.9909,0.2602,1.026
7.230832,-0.0484,-0.9885,0.2609,1.023
7.236802769,-0.0496,-0.9888,0.2611,1.024
7.237481231,-0.0518,-0.9885,0.2592,1.023
7.237706154,-0.0543,-0.9872,0.2573,1.022
7.237927077,-0.0545,-0.9899,0.2536,1.023
7.239933923,-0.0577,-0.9909,0.2502,1.024
7.242626231,-0.0589,-0.9916,0.2462,1.023
7.244948,-0.0613,-0.9916,0.2401,1.022
7.247658154,-0.0638,-0.9951,0.2348,1.024
7.249747385,-0.0687,-0.9948,0.2280,1.023
7.251843769,-0.0672,-0.9936,0.2215,1.020
7.254825539,-0.0694,-0.9946,0.2196,1.021
7.256335077,-0.0669,-0.9968,0.2159,1.022
7.258582769,-0.0669,-0.9997,0.2175,1.025
7.261643385,-0.0616,-1.0000,0.2180,1.025
7.263212616,-0.0552,-1.0039,0.2169,1.029
7.267284692,-0.0506,-1.0073,0.2189,1.032
7.268099077,-0.0499,-1.0125,0.2159,1.036
7.270608923,-0.0476,-1.0139,0.2171,1.038
7.273005,-0.0492,-1.0165,0.2194,1.041
7.275179154,-0.0474,-1.0188,0.2201,1.043
7.277432616,-0.0469,-1.0178,0.2228,1.043
7.279734769,-0.0450,-1.0170,0.2280,1.043
7.282425539,-0.0426,-1.0174,0.2311,1.044
7.284815385,-0.0438,-1.0153,0.2331,1.043
7.288460308,-0.0467,-1.0127,0.2389,1.041
7.289356616,-0.0484,-1.0146,0.2436,1.045
7.295653231,-0.0480,-1.0121,0.2453,1.043
7.296130769,-0.0499,-1.0112,0.2453,1.042
7.296430539,-0.0457,-1.0119,0.2443,1.042
7.299009616,-0.0489,-1.0125,0.2429,1.042
7.301120923,-0.0506,-1.0127,0.2438,1.043
7.303987462,-0.0496,-1.0127,0.2445,1.043
7.311955154,-0.0543,-1.0117,0.2453,1.042
7.312059077,-0.0531,-1.0093,0.2475,1.041
7.312143769,-0.0580,-1.0070,0.2490,1.039
7.316640692,-0.0599,-1.0049,0.2485,1.037
7.317700616,-0.0643,-1.0027,0.2472,1.035
7.317834231,-0.0687,-1.0041,0.2431,1.035
7.319392,-0.0675,-1.0037,0.2418,1.035
7.325175077,-0.0702,-1.0034,0.2372,1.033
7.325691154,-0.0721,-1.0065,0.2350,1.036
7.326618462,-0.0755,-1.0073,0.2360,1.037
7.328907462,-0.0795,-1.0063,0.2374,1.037
7.333376308,-0.0804,-1.0088,0.2416,1.040
7.333625539,-0.0814,-1.0085,0.2465,1.041
7.335991769,-0.0787,-1.0093,0.2502,1.043
7.338265539,-0.0750,-1.0073,0.2494,1.040
7.340528923,-0.0731,-1.0107,0.2516,1.044
7.343080385,-0.0694,-1.0068,0.2531,1.040
7.345484,-0.0694,-1.0070,0.2534,1.041
7.347836385,-0.0716,-1.0073,0.2506,1.040
7.350397,-0.0660,-1.0039,0.2499,1.037
7.352659077,-0.0672,-1.0056,0.2469,1.038
7.355115077,-0.0672,-1.0044,0.2434,1.036
7.357580692,-0.0682,-1.0027,0.2421,1.034
7.359834539,-0.0653,-1.0046,0.2397,1.035
7.362273846,-0.0678,-1.0009,0.2374,1.031
7.364687769,-0.0738,-0.9995,0.2336,1.029
7.367006539,-0.0724,-0.9953,0.2282,1.024
7.369405231,-0.0726,-0.9926,0.2248,1.020
7.372030154,-0.0729,-0.9907,0.2218,1.018
7.374371385,-0.0778,-0.9907,0.2206,1.018
7.377056,-0.0767,-0.9895,0.2187,1.016
7.378778231,-0.0753,-0.9878,0.2171,1.014
7.381296308,-0.0748,-0.9858,0.2159,1.012
7.383501846,-0.0746,-0.9860,0.2150,1.012
7.386078769,-0.0767,-0.9841,0.2101,1.009
7.388510769,-0.0758,-0.9843,0.2110,1.010
7.390722154,-0.0762,-0.9860,0.2091,1.011
7.393092692,-0.0765,-0.9863,0.2101,1.011
7.395493231,-0.0738,-0.9865,0.2108,1.011
7.398411769,-0.0692,-0.9863,0.2133,1.011
7.400217616,-0.0675,-0.9897,0.2128,1.015
7.402635462,-0.0623,-0.9907,0.2150,1.016
7.405693846,-0.0623,-0.9923,0.2147,1.017
7.40784,-0.0585,-0.9944,0.2159,1.019
